# 1:mass [g] 2:entropy [kb] 3:rho [g/cm^33] 4:temperature [K] 5:Ye 6:vel [cm/s]
1.83391e+31 137.209 18006.4 2.16211e+09 0.144702 4.97003e+09
1.83391e+31 137.089 17969.4 2.16044e+09 0.144306 4.97772e+09
1.83391e+31 136.969 17935 2.15885e+09 0.143926 4.9859e+09
1.83391e+31 136.845 17904 2.15736e+09 0.14356 4.99456e+09
1.8339e+31 136.721 17875.7 2.15594e+09 0.143211 5.00353e+09
1.8339e+31 136.593 17850.2 2.15459e+09 0.142884 5.01273e+09
1.8339e+31 136.462 17826.7 2.15328e+09 0.142566 5.02199e+09
1.8339e+31 136.33 17805.2 2.15202e+09 0.142265 5.03113e+09
1.8339e+31 136.195 17785.8 2.15081e+09 0.141978 5.04017e+09
1.83389e+31 136.056 17768.1 2.14962e+09 0.141713 5.04883e+09
1.83389e+31 135.91 17752.7 2.14847e+09 0.14145 5.05751e+09
1.83389e+31 135.763 17738.9 2.14736e+09 0.141201 5.06588e+09
1.83389e+31 135.612 17726.7 2.14627e+09 0.140966 5.07395e+09
1.83389e+31 135.458 17716.3 2.14522e+09 0.140743 5.08172e+09
1.83388e+31 135.301 17707.9 2.14422e+09 0.140536 5.08916e+09
1.83388e+31 135.139 17701.8 2.14325e+09 0.140339 5.09644e+09
1.83388e+31 134.972 17697.6 2.14232e+09 0.140146 5.10359e+09
1.83388e+31 134.803 17695 2.14142e+09 0.13997 5.11035e+09
1.83387e+31 134.626 17695.2 2.14056e+09 0.139805 5.11699e+09
1.83387e+31 134.445 17697.2 2.13973e+09 0.139653 5.12333e+09
1.83387e+31 134.258 17700.9 2.13892e+09 0.139513 5.12936e+09
1.83387e+31 134.067 17706.5 2.13814e+09 0.139384 5.1351e+09
1.83387e+31 133.871 17714 2.13739e+09 0.139266 5.14055e+09
1.83386e+31 133.67 17724 2.13668e+09 0.13916 5.14579e+09
1.83386e+31 133.464 17738 2.13607e+09 0.139066 5.15107e+09
1.83386e+31 133.252 17754.7 2.1355e+09 0.138981 5.15629e+09
1.83386e+31 133.036 17774.5 2.13499e+09 0.138908 5.16144e+09
1.83386e+31 132.815 17798 2.13456e+09 0.138847 5.16662e+09
1.83385e+31 132.585 17825.6 2.1342e+09 0.138797 5.17195e+09
1.83385e+31 132.347 17857.8 2.13392e+09 0.138763 5.17739e+09
1.83385e+31 132.098 17895.3 2.13371e+09 0.138736 5.18326e+09
1.83385e+31 131.839 17937.8 2.13359e+09 0.138719 5.18942e+09
1.83385e+31 131.573 17985.7 2.13357e+09 0.138713 5.19593e+09
1.83384e+31 131.298 18039.1 2.13364e+09 0.138718 5.20281e+09
1.83384e+31 131.019 18098.2 2.13384e+09 0.138739 5.20994e+09
1.83384e+31 130.729 18163.1 2.13412e+09 0.138766 5.21751e+09
1.83384e+31 130.428 18232.9 2.13445e+09 0.138803 5.22532e+09
1.83383e+31 130.117 18307 2.13482e+09 0.138847 5.23331e+09
1.83383e+31 129.795 18385 2.13522e+09 0.138902 5.24135e+09
1.83383e+31 129.459 18466.3 2.13562e+09 0.13897 5.24932e+09
1.83383e+31 129.109 18550.1 2.13597e+09 0.139052 5.2571e+09
1.83383e+31 128.741 18635.5 2.13624e+09 0.139147 5.26454e+09
1.83382e+31 128.359 18723 2.13646e+09 0.139255 5.27177e+09
1.83382e+31 127.963 18811.1 2.13661e+09 0.139376 5.27862e+09
1.83382e+31 127.558 18897.5 2.13664e+09 0.13951 5.28484e+09
1.83382e+31 127.141 18982.3 2.13653e+09 0.139659 5.29037e+09
1.83381e+31 126.711 19065.7 2.13628e+09 0.139823 5.29524e+09
1.83381e+31 126.27 19146.7 2.13588e+09 0.140002 5.29929e+09
1.83381e+31 125.82 19225.8 2.13534e+09 0.140193 5.30271e+09
1.83381e+31 125.361 19301.4 2.13465e+09 0.140393 5.30542e+09
1.83381e+31 124.892 19375.2 2.13379e+09 0.140606 5.30741e+09
1.8338e+31 124.39 19460 2.13282e+09 0.140849 5.30921e+09
1.8338e+31 123.852 19554.7 2.13163e+09 0.141125 5.31075e+09
1.8338e+31 123.303 19647.7 2.13017e+09 0.141413 5.31152e+09
1.8338e+31 122.811 19700.1 2.12833e+09 0.141667 5.31021e+09
1.83379e+31 122.409 19709 2.12636e+09 0.141856 5.30664e+09
1.83379e+31 122.073 19690.2 2.12437e+09 0.141991 5.30153e+09
1.83379e+31 121.757 19673.5 2.12255e+09 0.142111 5.29629e+09
1.83379e+31 121.457 19661.6 2.12087e+09 0.142229 5.2912e+09
1.83379e+31 121.169 19651.6 2.11929e+09 0.142349 5.28627e+09
1.83378e+31 120.88 19649.8 2.11783e+09 0.142473 5.28187e+09
1.83378e+31 120.587 19654.8 2.11643e+09 0.142605 5.278e+09
1.83378e+31 120.292 19666.8 2.11511e+09 0.142748 5.27466e+09
1.83378e+31 119.988 19685.9 2.11386e+09 0.142901 5.27185e+09
1.83377e+31 119.693 19703.5 2.11266e+09 0.143057 5.26917e+09
1.83377e+31 119.414 19715.6 2.11153e+09 0.1432 5.26659e+09
1.83377e+31 119.15 19723.9 2.11048e+09 0.143339 5.26403e+09
1.83377e+31 118.894 19734.6 2.10957e+09 0.143483 5.26168e+09
1.83377e+31 118.622 19753.1 2.10872e+09 0.143648 5.25995e+09
1.83376e+31 118.346 19779.5 2.10804e+09 0.143827 5.25888e+09
1.83376e+31 118.059 19814.1 2.1075e+09 0.144028 5.25847e+09
1.83376e+31 117.769 19854.7 2.10714e+09 0.144248 5.25856e+09
