#The fit is: heating rate = A * (0.5-arctan((t-t_0)/sigma)/pi)^alpha
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#[6] t_0 [s]
#[7] sigma [s]
#      1           2           3           4           5           6           7
  1.3594e+00  6.0619e+00  3.4000e-01  1.5330e+12  1.2704e+00  1.0197e-01  1.4584e-01
  1.3594e+00  6.0619e+00  3.6000e-01  7.1534e+11  1.2321e+00  3.4794e-01  3.1653e-01
  1.3594e+00  6.0619e+00  3.8000e-01  1.1954e+12  1.5618e+00 -2.9765e+00  1.2380e-01
  1.3594e+00  6.0619e+00  4.0000e-01  8.5580e+10  1.6380e+00 -1.2802e+01  5.0162e-01
  1.3594e+00  6.0619e+00  4.2000e-01  7.7324e+10  1.3269e+00 -3.3158e+01  6.2096e-01
  1.3594e+00  6.0619e+00  4.4000e-01  3.4192e+08  9.2075e-01  9.1451e+01  4.5861e+01
  1.3594e+00  6.0619e+00  4.6000e-01  1.4439e+08  1.1570e+00 -5.4256e+02  6.1484e-01
  1.3594e+00  6.0619e+00  4.8000e-01  4.2244e+10  6.0452e-01 -3.5437e+03  1.0813e+00
  1.3594e+00  7.4057e+00  2.0000e-02  1.3551e+12  1.3678e+00  9.2267e-01  9.8982e-02
  1.3594e+00  7.4057e+00  4.0000e-02  1.5843e+12  1.3737e+00  7.1722e-01  8.7072e-02
  1.3594e+00  7.4057e+00  6.0000e-02  1.6481e+12  1.3734e+00  6.2818e-01  8.4051e-02
  1.3594e+00  7.4057e+00  8.0000e-02  1.6820e+12  1.3745e+00  5.7110e-01  8.3959e-02
  1.3594e+00  7.4057e+00  1.0000e-01  1.7817e+12  1.3751e+00  5.1458e-01  8.1323e-02
  1.3594e+00  7.4057e+00  1.2000e-01  1.8476e+12  1.3743e+00  4.5831e-01  8.1023e-02
  1.3594e+00  7.4057e+00  1.4000e-01  1.9285e+12  1.3699e+00  3.9619e-01  7.9182e-02
  1.3594e+00  7.4057e+00  1.6000e-01  2.3347e+12  1.3507e+00  3.3799e-01  6.7043e-02
  1.3594e+00  7.4057e+00  1.8000e-01  3.2200e+12  1.3162e+00  2.9207e-01  5.2202e-02
  1.3594e+00  7.4057e+00  2.0000e-01  4.2719e+12  1.2796e+00  2.4984e-01  4.4193e-02
  1.3594e+00  7.4057e+00  2.2000e-01  4.5219e+12  1.2424e+00  2.1426e-01  4.5545e-02
  1.3594e+00  7.4057e+00  2.4000e-01  1.4253e+12  1.2411e+00  2.7551e-01  8.2422e-02
  1.3594e+00  7.4057e+00  2.6000e-01  5.6104e+11  1.3863e+00  1.3333e-01  1.2468e-01
  1.3594e+00  7.4057e+00  2.8000e-01  1.2863e+12  1.3380e+00  9.2924e-02  9.9285e-02
  1.3594e+00  7.4057e+00  3.0000e-01  1.8906e+12  1.3035e+00  8.3853e-02  9.4752e-02
  1.3594e+00  7.4057e+00  3.2000e-01  1.9386e+12  1.2941e+00  7.5806e-02  1.0419e-01
  1.3594e+00  7.4057e+00  3.4000e-01  1.3693e+12  1.2696e+00  1.1996e-01  1.5587e-01
  1.3594e+00  7.4057e+00  3.6000e-01  7.2388e+11  1.2368e+00  3.2231e-01  3.0292e-01
  1.3594e+00  7.4057e+00  3.8000e-01  1.9356e+12  1.5870e+00 -3.2364e+00  8.8700e-02
  1.3594e+00  7.4057e+00  4.0000e-01  1.3214e+11  1.6444e+00 -1.3053e+01  3.8411e-01
  1.3594e+00  7.4057e+00  4.2000e-01  7.0987e+10  1.3278e+00 -3.2532e+01  6.6451e-01
  1.3594e+00  7.4057e+00  4.4000e-01  4.1460e+08  8.9162e-01  9.2443e+01  4.0208e+01
  1.3594e+00  7.4057e+00  4.6000e-01  6.0746e+07  1.1329e+00 -5.3679e+02  1.7234e+00
  1.3594e+00  7.4057e+00  4.8000e-01  2.7480e+10  5.9789e-01 -2.7598e+03  1.6714e+00
  1.3594e+00  9.0474e+00  2.0000e-02  9.9814e+11  1.3657e+00  1.1989e+00  1.2976e-01
  1.3594e+00  9.0474e+00  4.0000e-02  1.1863e+12  1.3714e+00  9.2083e-01  1.1371e-01
  1.3594e+00  9.0474e+00  6.0000e-02  1.2967e+12  1.3744e+00  7.8142e-01  1.0631e-01
  1.3594e+00  9.0474e+00  8.0000e-02  1.3925e+12  1.3768e+00  6.7438e-01  1.0023e-01
  1.3594e+00  9.0474e+00  1.0000e-01  1.4812e+12  1.3759e+00  5.9110e-01  9.5162e-02
  1.3594e+00  9.0474e+00  1.2000e-01  1.4854e+12  1.3768e+00  5.1883e-01  9.6656e-02
  1.3594e+00  9.0474e+00  1.4000e-01  1.5420e+12  1.3758e+00  4.3920e-01  9.3998e-02
  1.3594e+00  9.0474e+00  1.6000e-01  1.9171e+12  1.3587e+00  3.6588e-01  7.7214e-02
  1.3594e+00  9.0474e+00  1.8000e-01  2.7402e+12  1.3232e+00  3.1236e-01  5.8249e-02
  1.3594e+00  9.0474e+00  2.0000e-01  3.7992e+12  1.2843e+00  2.6455e-01  4.7948e-02
  1.3594e+00  9.0474e+00  2.2000e-01  4.2867e+12  1.2464e+00  2.2193e-01  4.7447e-02
  1.3594e+00  9.0474e+00  2.4000e-01  1.9812e+12  1.2315e+00  2.4073e-01  7.2723e-02
  1.3594e+00  9.0474e+00  2.6000e-01  6.1629e+11  1.3757e+00  1.3728e-01  1.2373e-01
  1.3594e+00  9.0474e+00  2.8000e-01  1.3818e+12  1.3395e+00  8.6710e-02  9.5598e-02
  1.3594e+00  9.0474e+00  3.0000e-01  1.9767e+12  1.3131e+00  7.3150e-02  8.9713e-02
  1.3594e+00  9.0474e+00  3.2000e-01  1.7810e+12  1.3000e+00  7.8147e-02  1.0779e-01
  1.3594e+00  9.0474e+00  3.4000e-01  1.2468e+12  1.2680e+00  1.3905e-01  1.6420e-01
  1.3594e+00  9.0474e+00  3.6000e-01  7.3666e+11  1.2413e+00  2.9909e-01  2.8889e-01
  1.3594e+00  9.0474e+00  3.8000e-01  1.4506e+12  1.6014e+00 -3.3606e+00  1.0448e-01
  1.3594e+00  9.0474e+00  4.0000e-01  1.1088e+11  1.6446e+00 -1.2948e+01  4.2681e-01
  1.3594e+00  9.0474e+00  4.2000e-01  5.3810e+08  1.1565e+00  9.2970e+01  5.0577e+01
  1.3594e+00  9.0474e+00  4.4000e-01  5.2518e+08  8.5268e-01  9.3301e+01  3.3906e+01
  1.3594e+00  9.0474e+00  4.6000e-01  5.3814e+07  1.0807e+00 -5.1287e+02  2.2356e+00
  1.3594e+00  9.0474e+00  4.8000e-01  2.0067e+10  6.0275e-01 -2.1634e+03  1.9174e+00
  1.3594e+00  1.1053e+01  2.0000e-02  5.1634e+11  1.3744e+00  2.1128e+00  1.8752e-01
  1.3594e+00  1.1053e+01  4.0000e-02  7.6214e+11  1.3739e+00  1.4073e+00  1.4522e-01
  1.3594e+00  1.1053e+01  6.0000e-02  9.1437e+11  1.3754e+00  1.0951e+00  1.2981e-01
  1.3594e+00  1.1053e+01  8.0000e-02  1.0086e+12  1.3786e+00  8.8348e-01  1.2207e-01
  1.3594e+00  1.1053e+01  1.0000e-01  1.1346e+12  1.3770e+00  7.3407e-01  1.1250e-01
  1.3594e+00  1.1053e+01  1.2000e-01  1.1764e+12  1.3796e+00  6.1894e-01  1.1226e-01
  1.3594e+00  1.1053e+01  1.4000e-01  1.2620e+12  1.3809e+00  4.9891e-01  1.0703e-01
  1.3594e+00  1.1053e+01  1.6000e-01  1.6593e+12  1.3628e+00  3.9940e-01  8.4757e-02
  1.3594e+00  1.1053e+01  1.8000e-01  2.5234e+12  1.3241e+00  3.3415e-01  6.1821e-02
  1.3594e+00  1.1053e+01  2.0000e-01  3.6143e+12  1.2847e+00  2.7848e-01  5.0218e-02
  1.3594e+00  1.1053e+01  2.2000e-01  4.3519e+12  1.2484e+00  2.2658e-01  4.7796e-02
  1.3594e+00  1.1053e+01  2.4000e-01  2.9625e+12  1.2267e+00  1.9987e-01  6.2032e-02
  1.3594e+00  1.1053e+01  2.6000e-01  7.3527e+11  1.3617e+00  1.3652e-01  1.1948e-01
  1.3594e+00  1.1053e+01  2.8000e-01  1.5374e+12  1.3414e+00  7.8326e-02  9.0304e-02
  1.3594e+00  1.1053e+01  3.0000e-01  2.1119e+12  1.3228e+00  6.3298e-02  8.3417e-02
  1.3594e+00  1.1053e+01  3.2000e-01  1.6001e+12  1.3075e+00  8.0744e-02  1.1236e-01
  1.3594e+00  1.1053e+01  3.4000e-01  1.1619e+12  1.2653e+00  1.5888e-01  1.7055e-01
  1.3594e+00  1.1053e+01  3.6000e-01  7.4436e+11  1.2438e+00  2.8735e-01  2.7933e-01
