#The fit is: heating rate = A * t^(-alpha)
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#      1           2           3           4           5
  1.3594e+00  1.1053e+01  1.4000e-01  1.6946e+10  1.2658e+00
  1.3594e+00  1.1053e+01  1.6000e-01  1.5362e+10  1.2475e+00
  1.3594e+00  1.1053e+01  1.8000e-01  1.5908e+10  1.2618e+00
  1.3594e+00  1.1053e+01  2.0000e-01  2.0439e+10  1.3002e+00
  1.3594e+00  1.1053e+01  2.2000e-01  2.7287e+10  1.3321e+00
  1.3594e+00  1.1053e+01  2.4000e-01  3.6925e+10  1.5268e+00
  1.3594e+00  1.1053e+01  2.6000e-01  2.0088e+10  1.1445e+00
  1.3594e+00  1.1053e+01  2.8000e-01  1.9252e+10  1.2850e+00
  1.3594e+00  1.1053e+01  3.0000e-01  1.9783e+10  1.4123e+00
  1.3594e+00  1.1053e+01  3.2000e-01  1.8706e+10  1.4880e+00
  1.3594e+00  1.1053e+01  3.4000e-01  1.7710e+10  1.6568e+00
  1.3594e+00  1.1053e+01  3.6000e-01  9.3340e+09  2.0669e+00
  1.3594e+00  1.1053e+01  3.8000e-01  3.7689e+09  1.8767e+00
  1.3594e+00  1.1053e+01  4.0000e-01  6.8110e+09  1.5044e+00
  1.3594e+00  1.1053e+01  4.2000e-01  1.9620e+10  1.3932e+00
  1.3594e+00  1.1053e+01  4.4000e-01  3.6675e+09  1.1752e+00
  1.3594e+00  1.1053e+01  4.6000e-01  4.8204e+07  9.7888e-01
  1.3594e+00  1.1053e+01  4.8000e-01  2.3323e+09  1.7964e+00
  1.3594e+00  1.3503e+01  2.0000e-02  1.7819e+10  1.2876e+00
  1.3594e+00  1.3503e+01  4.0000e-02  1.6913e+10  1.2442e+00
  1.3594e+00  1.3503e+01  6.0000e-02  1.3951e+10  1.2328e+00
  1.3594e+00  1.3503e+01  8.0000e-02  1.3705e+10  1.2360e+00
  1.3594e+00  1.3503e+01  1.0000e-01  1.4180e+10  1.2472e+00
  1.3594e+00  1.3503e+01  1.2000e-01  1.5910e+10  1.2619e+00
  1.3594e+00  1.3503e+01  1.4000e-01  1.5943e+10  1.2578e+00
  1.3594e+00  1.3503e+01  1.6000e-01  1.4678e+10  1.2544e+00
