Johnson-Cousins UBVRI transmission as a function of frequency
1801
     2.892353671e+14     -7.625753000e-05     -6.235467000e-05     -4.846169000e-05     -5.597286000e-05     5.214785385e-01
     2.893749595e+14     -9.101914000e-05     -5.502527000e-05     -6.751291000e-05     -5.950642000e-05     5.240500641e-01
     2.895146866e+14     -7.921474000e-05     -6.522470000e-05     -5.015929000e-05     -9.915439000e-05     5.263322067e-01
     2.896545488e+14     -9.433324000e-05     -5.278142000e-05     -7.325359000e-05     -3.426651000e-05     5.287555313e-01
     2.897945462e+14     -4.522607000e-05     -6.647850000e-05     -5.068663000e-05     -7.183901000e-05     5.313037491e-01
     2.899346789e+14     -7.389000000e-05     -8.396646000e-05     -6.374312000e-05     -9.335887000e-05     5.339567184e-01
     2.900749473e+14     -1.169502900e-04     -4.028502000e-05     -2.467207000e-05     -4.468693000e-05     5.365436554e-01
     2.902153514e+14     -8.468479000e-05     -6.351262000e-05     -7.587019000e-05     -6.849082000e-05     5.389049530e-01
     2.903558915e+14     -6.677500000e-05     -7.602843000e-05     -5.473434000e-05     -8.421093000e-05     5.412400436e-01
     2.904965678e+14     -9.087981000e-05     -5.834371000e-05     -5.882128000e-05     -3.583092000e-05     5.435710526e-01
     2.906373805e+14     -1.141878000e-04     -6.769844000e-05     -6.136990000e-05     -5.076874000e-05     5.460209656e-01
     2.907783298e+14     -9.141532000e-05     -5.089894000e-05     -3.526081000e-05     -4.661249000e-05     5.485990524e-01
     2.909194158e+14     3.181520000e-06     -4.883827000e-05     -5.521622000e-05     -5.683691000e-05     5.512371826e-01
     2.910606388e+14     -5.340288000e-05     -6.183629000e-05     -1.130498000e-05     -6.364273000e-05     5.536635971e-01
     2.912019990e+14     -1.274441300e-04     -1.047792300e-04     -5.759699000e-05     -6.098487000e-05     5.558322525e-01
     2.913434966e+14     -8.380201000e-05     -2.514995000e-05     -9.629046000e-05     -2.919267000e-05     5.581766891e-01
     2.914851317e+14     -5.369368000e-05     -5.667951000e-05     -8.656820000e-06     -6.475169000e-05     5.605536270e-01
     2.916269047e+14     -4.537578000e-05     -7.945978000e-05     -5.397725000e-05     -4.355787000e-05     5.631290054e-01
     2.917688156e+14     -1.012956800e-04     -4.846293000e-05     -5.939208000e-05     -2.711191000e-05     5.655883026e-01
     2.919108647e+14     -8.417808000e-05     -4.129971000e-05     -3.800321000e-05     -6.405994000e-05     5.679813766e-01
     2.920530521e+14     -1.039859700e-04     -4.327761000e-05     -4.154727000e-05     -6.608324000e-05     5.703112030e-01
     2.921953782e+14     -8.276563000e-05     -7.913090000e-05     -9.712020000e-05     -8.836303000e-05     5.724691772e-01
     2.923378430e+14     -8.648168000e-05     -4.711115000e-05     -3.968694000e-05     -3.991168000e-05     5.749003220e-01
     2.924804468e+14     -5.096315000e-05     -5.053270000e-05     -7.977466000e-05     -2.687119000e-05     5.771991730e-01
     2.926231898e+14     -8.188411000e-05     -6.194184000e-05     -1.934446000e-05     -4.503952000e-05     5.796427917e-01
     2.927660723e+14     -9.695502000e-05     -7.193146000e-05     -2.890960000e-05     -5.892260000e-05     5.821141434e-01
     2.929090943e+14     -7.996227000e-05     -3.068676000e-05     -4.701907000e-05     -4.666596000e-05     5.843395996e-01
     2.930522561e+14     -8.859642000e-05     -5.496356000e-05     -3.509381000e-05     -2.738415000e-05     5.865481949e-01
     2.931955579e+14     -9.192205000e-05     -3.006858000e-05     -7.443037000e-05     -5.462860000e-05     5.887462616e-01
     2.933390000e+14     -7.594786000e-05     -3.346436000e-05     -5.834338000e-05     -1.822148000e-05     5.911107635e-01
     2.934825825e+14     -7.436380000e-05     -6.526689000e-05     -1.119053000e-05     -7.551193000e-05     5.934909058e-01
     2.936263056e+14     -9.206242000e-05     -6.109988000e-05     -1.597420000e-05     -3.911446000e-05     5.957609558e-01
     2.937701695e+14     -1.067856000e-04     -6.435690000e-05     -6.522734000e-05     -3.745149000e-05     5.981230927e-01
     2.939141745e+14     -6.712245000e-05     -4.745025000e-05     -3.157308000e-05     -4.958726000e-05     6.002142334e-01
     2.940583207e+14     -8.411519000e-05     -7.369881000e-05     -8.627648000e-05     -5.058404000e-05     6.023466492e-01
     2.942026084e+14     -1.029259400e-04     -3.260460000e-05     -3.992142000e-05     -6.113675000e-05     6.046278000e-01
     2.943470378e+14     -7.588718000e-05     -2.761411000e-05     -5.267273000e-05     -5.470643000e-05     6.068329239e-01
     2.944916090e+14     -5.870771000e-05     -6.767699000e-05     -3.826154000e-05     -2.148596000e-05     6.091840744e-01
     2.946363224e+14     -8.945705000e-05     -5.227467000e-05     -2.236145000e-05     -4.872505000e-05     6.113531494e-01
     2.947811780e+14     -8.673364000e-05     -6.076057000e-05     -6.654439000e-05     -5.615711000e-05     6.135001373e-01
     2.949261761e+14     -1.063148700e-04     -5.783213000e-05     -7.911403000e-05     2.178340000e-05     6.155630493e-01
     2.950713169e+14     -9.937228000e-05     -8.428321000e-05     -2.229306000e-05     -4.786057000e-05     6.177223206e-01
     2.952166007e+14     -6.136526000e-05     -2.849095000e-05     -3.425966000e-05     -1.382488000e-05     6.198810959e-01
     2.953620276e+14     -5.065308000e-05     -5.670563000e-05     -5.974646000e-05     -1.236302000e-05     6.222716522e-01
     2.955075978e+14     -1.086943400e-04     -6.406572000e-05     -7.012642000e-05     -1.871320000e-05     6.243763733e-01
     2.956533116e+14     -1.185473600e-04     -2.760296000e-05     -1.595177000e-05     -6.190454000e-05     6.266489792e-01
     2.957991692e+14     -7.038481000e-05     -1.942206000e-05     -6.044939000e-05     -3.333516000e-05     6.285493851e-01
     2.959451708e+14     -8.868151000e-05     -5.715669000e-05     -9.687921000e-05     -3.224043000e-05     6.306410599e-01
     2.960913165e+14     -1.050683000e-04     -3.211520000e-05     4.355660000e-06     -3.433383000e-05     6.328166199e-01
     2.962376067e+14     -9.808571000e-05     -7.134162000e-05     -1.599430000e-06     -4.782011000e-05     6.349805450e-01
     2.963840415e+14     -1.023598400e-04     -7.381179000e-05     -6.358976000e-05     -4.232799000e-05     6.372022629e-01
     2.965306212e+14     -4.622000000e-05     -2.798222000e-05     -7.209683000e-05     -4.380670000e-06     6.392568207e-01
     2.966773459e+14     -1.031403300e-04     -5.672376000e-05     -3.566614000e-05     -2.510887000e-05     6.412590027e-01
     2.968242158e+14     -7.410415000e-05     -8.405561000e-05     -6.048690000e-05     -4.227196000e-05     6.432635498e-01
     2.969712313e+14     -9.978760000e-05     -1.101440000e-05     -3.973394000e-05     -5.138611000e-05     6.452891541e-01
     2.971183925e+14     -6.877109000e-05     -5.872703000e-05     -1.705714000e-05     -2.829097000e-05     6.474777222e-01
     2.972656996e+14     -5.845844000e-05     -5.189136000e-05     -4.474233000e-05     -5.245720000e-05     6.495989227e-01
     2.974131528e+14     -7.948441000e-05     -4.112072000e-05     -6.328920000e-05     5.000000000e-07     6.516340637e-01
     2.975607524e+14     -5.774303000e-05     1.952479000e-05     -3.722998000e-05     -2.954530000e-05     6.535551453e-01
